522,SP,Muaralembu,Annecy,Annecy,522
523,SP,Zásmuky,Wulin,Wulin,523
524,SP,Zhangjiafang,Lipnik,Lipnik,524
525,SP,Mityana,San Miguel de Tucumán,San Miguel de Tucumán,525
526,SP,Wangzuo,Landim,Landim,526
527,SP,Morrinhos,Thị Trấn Nước Hai,Thị Trấn Nước Hai,527
528,SP,Varadero,Meshcherino,Meshcherino,528
529,SP,Hongtu,Huifeng,Huifeng,529
530,SP,Mari,Punggurharjo,Punggurharjo,530
531,SP,Zaokskiy,Hämeenkoski,Hämeenkoski,531
532,SP,Zinder,Junglinster,Junglinster,532
533,SP,Nor Yerznka,San José de las Lajas,San José de las Lajas,533
534,SP,Cullinan,Gulariyā,Gulariyā,534
535,SP,Tampa,Klau,Klau,535
536,SP,Enriquillo,Moyogalpa,Moyogalpa,536
537,SP,Baldone,Rawson,Rawson,537
538,SP,Belica,Stockholm,Stockholm,538
539,SP,Pindaré Mirim,Aghavnadzor,Aghavnadzor,539
540,SP,Sidamulya Satu,Rajūzah,Rajūzah,540
541,SP,Novouzensk,San Miguel,San Miguel,541
542,SP,Langádhia,Nevers,Nevers,542
543,SP,Inđija,Brijest,Brijest,543
544,SP,Jesús María,Ohrid,Ohrid,544
545,SP,La Plata,Xiekou,Xiekou,545
546,SP,Sifangxi,Novomykolayivka,Novomykolayivka,546
547,SP,Kyzylzhar,Dashiju,Dashiju,547
548,SP,Bilhorod-Dnistrovs’kyy,Nossebro,Nossebro,548
549,SP,Tungi,Zhongzhou,Zhongzhou,549
550,SP,Skalat,Miribel,Miribel,550
551,SP,Zhifudao,Kinalaglagan,Kinalaglagan,551
552,SP,Wutong,Mahates,Mahates,552
553,SP,Khlevnoye,Kalibuntu,Kalibuntu,553
554,SP,Namibe,Netrakona,Netrakona,554
555,SP,Ugljan,Krikil,Krikil,555
556,SP,Balad,Midrand,Midrand,556
557,SP,Senggapi,Soasio,Soasio,557
558,SP,Maputo,Italó,Italó,558
559,SP,Богданци,Gangjia,Gangjia,559
560,SP,Tol’yatti,Piteå,Piteå,560
561,SP,Janakkala,Graneros,Graneros,561
562,SP,Kokofata,Koltushi,Koltushi,562
563,SP,Druju,Sendangagung,Sendangagung,563
564,SP,Ragana,Gozdnica,Gozdnica,564
565,SP,Enschede,Halmstad,Halmstad,565
566,SP,Yangdang,Farrokh Shahr,Farrokh Shahr,566
567,SP,Campo de la Cruz,Hachinohe,Hachinohe,567
568,SP,Offenbach,Krajan Dua Padomasan,Krajan Dua Padomasan,568
569,SP,Pinghu,Torsby,Torsby,569
570,SP,Gangkoujie,Chojata,Chojata,570
571,SP,Nybro,Sumberpitu,Sumberpitu,571
572,SP,Mionica,Portão,Portão,572
573,SP,Västra Frölunda,Itororó,Itororó,573
574,SP,Jinnan,Nikol’skoye,Nikol’skoye,574
575,SP,Hörby,San Andres,San Andres,575
576,SP,Pelem,Akhmīm,Akhmīm,576
577,SP,Senneterre,Cutral-Có,Cutral-Có,577
578,SP,Várzea da Serra,Yashkul’,Yashkul’,578
579,SP,Anoek,Cha-am,Cha-am,579
580,SP,Kanzaki,Kurgan,Kurgan,580
581,SP,Currais,Bojongloa,Bojongloa,581
582,SP,Serrana,Chamalières,Chamalières,582
583,SP,Agrelo,Bokaa,Bokaa,583
584,SP,Shibajiazi,Warung Wetan,Warung Wetan,584
585,SP,Bolnisi,La Rioja,La Rioja,585
586,SP,Štore,Albufeira,Albufeira,586
587,SP,Limoeiro do Norte,Marmashen,Marmashen,587
588,SP,Limoges,Bantian,Bantian,588
589,SP,Itabuna,Leticia,Leticia,589
590,SP,Chishui,Bethlehem,Bethlehem,590
591,SP,Jangkat,Jince,Jince,591
592,SP,Xai-Xai,Kebon,Kebon,592
593,SP,Sannois,Pokrovskoye-Streshnëvo,Pokrovskoye-Streshnëvo,593
594,SP,Drezdenko,Cikalang,Cikalang,594
595,SP,Tangkil,Krzyżowice,Krzyżowice,595
596,SP,Meixian,Fengtang,Fengtang,596
597,SP,Yanglin,Wręczyca Wielka,Wręczyca Wielka,597
598,SP,Jalatrang,Shchukino,Shchukino,598
599,SP,Yanjiang,Nanjie,Nanjie,599
600,SP,Biltine,Guaíba,Guaíba,600
601,SP,Huaqiao,Vievis,Vievis,601
602,SP,Enjitsu,Kulonkali,Kulonkali,602
603,SP,Shifan,Ipoti,Ipoti,603
604,SP,Hammam Sousse,Issad,Issad,604
605,SP,Nglego,Bobrov,Bobrov,605
606,SP,Soeng Sang,Dístomo,Dístomo,606
607,SP,Simão Dias,Butel,Butel,607
608,SP,Zevenaar,Fort Myers,Fort Myers,608
609,SP,Pore,Bangbayang,Bangbayang,609
610,SP,Orocué,Otradnaya,Otradnaya,610
611,SP,Lingbeizhou,Estribeiro,Estribeiro,611
612,SP,Kolomyagi,Ingenio La Esperanza,Ingenio La Esperanza,612
613,SP,Monteiro,Priyutovo,Priyutovo,613
614,SP,Sámi,Alejal,Alejal,614
615,SP,Lazarevskoye,Sipocot,Sipocot,615
616,SP,Telhado,General Pinedo,General Pinedo,616
617,SP,Tugu,Sechelt,Sechelt,617
618,SP,Staroyur’yevo,Aleksandrovac,Aleksandrovac,618
619,SP,Xiangjiazhai,Puncaksari,Puncaksari,619
620,SP,Jeffersonville,Krasnyye Barrikady,Krasnyye Barrikady,620
621,SP,Dapaong,Pavlovka,Pavlovka,621
622,SP,Montería,Guishan,Guishan,622
623,SP,Dumbéa,Klichaw,Klichaw,623
624,SP,A’yi Take,Maghār,Maghār,624
625,SP,Independencia,Pexiligais,Pexiligais,625
626,SP,Okegawa,Versailles,Versailles,626
627,SP,Wolomarang,Aldeia,Aldeia,627
628,SP,Nagasaki-shi,Chrzanów,Chrzanów,628
629,SP,Rožmitál pod Třemšínem,Saint-Louis du Nord,Saint-Louis du Nord,629
630,SP,Bouaflé,Baylo,Baylo,630
631,SP,Wulongshan,Puerto La Cruz,Puerto La Cruz,631
632,SP,Sutukung,Lammi,Lammi,632
633,SP,Trongsa,Quebrada Canoa,Quebrada Canoa,633
634,SP,San Nicolas,Parung,Parung,634
635,SP,Wolmaransstad,Sernovodsk,Sernovodsk,635
636,SP,Ervedosa do Douro,Chang’an,Chang’an,636
637,SP,Khodasy,Nabire,Nabire,637
638,SP,Wum,Groblersdal,Groblersdal,638
639,SP,Zoumaling,Palhais,Palhais,639
640,SP,Billa,Srednebelaya,Srednebelaya,640
641,SP,Bayangol,Yihe,Yihe,641
642,SP,Västerås,Tangwei,Tangwei,642
643,SP,Kilafors,Beiwenquan,Beiwenquan,643
644,SP,Aix-en-Provence,Mersam,Mersam,644
645,SP,Tarłów,Majan,Majan,645
646,SP,Huacrapuquio,Xinkaikou,Xinkaikou,646
647,SP,Xiyuan,Cangzhou,Cangzhou,647
648,SP,Chouto,Kalávryta,Kalávryta,648
649,SP,Nový Bor,Raniżów,Raniżów,649
650,SP,Marsabit,Mir,Mir,650
651,SP,Ziway,Gualeguaychú,Gualeguaychú,651
652,SP,Kampong Speu,Luniao,Luniao,652
653,SP,Kendari,Xinshi,Xinshi,653
654,SP,Levallois-Perret,Hujirt,Hujirt,654
655,SP,Bagong Barrio,Hällefors,Hällefors,655
656,SP,Kai,Češinovo,Češinovo,656
657,SP,Ma’ao,Drayton Valley,Drayton Valley,657
658,SP,Marale,Sremski Karlovci,Sremski Karlovci,658
659,SP,Villa Verde,Sosnovka,Sosnovka,659
660,SP,Luhe,Rimouski,Rimouski,660
661,SP,Florencia,Dessalines,Dessalines,661
662,SP,Nanzhao Chengguanzhen,Mainit,Mainit,662
663,SP,Huamu,Perdões,Perdões,663
664,SP,Svalöv,Buenos Aires,Buenos Aires,664
665,SP,Abakaliki,Lorengau,Lorengau,665
666,SP,Quwaysinā,Jām Sāhib,Jām Sāhib,666
667,SP,Cascais,Kedawung,Kedawung,667
668,SP,Sandaogou,Harrisburg,Harrisburg,668
669,SP,Kota Kinabalu,Zavet,Zavet,669
670,SP,Mabilang,Lazaro Cardenas,Lazaro Cardenas,670
671,SP,Siguinon,San Diego,San Diego,671
672,SP,Wielichowo,Fu’an,Fu’an,672
673,SP,Chillán,Bousso,Bousso,673
674,SP,Apongo,Granja do Tedo,Granja do Tedo,674
675,SP,Fylí,Pinyug,Pinyug,675
676,SP,Bamiantong,Gaptsakh,Gaptsakh,676
677,SP,Kyurdarmir,Foča,Foča,677
678,SP,Klippan,Louisville,Louisville,678
679,SP,Arıqıran,Xianghu,Xianghu,679
680,SP,Tambilil,Kipushi,Kipushi,680
681,SP,Meilin,El Tránsito,El Tránsito,681
682,SP,Vänersborg,Oeiras,Oeiras,682
683,SP,København,Montpellier,Montpellier,683
684,SP,Ayamaru,Blois,Blois,684
685,SP,Sopo,Shihua,Shihua,685
686,SP,Yantongtun,Khombole,Khombole,686
687,SP,Limoeiro do Norte,Traiguén,Traiguén,687
688,SP,Frontignan,Cileles,Cileles,688
689,SP,Nakhon Sawan,Qihama,Qihama,689
690,SP,Mibu,Stende,Stende,690
691,SP,Essen,Göteborg,Göteborg,691
692,SP,Chengnan,Changjiangbu,Changjiangbu,692
693,SP,Sapat,Shipunovo,Shipunovo,693
694,SP,Ciloa,Chinú,Chinú,694
695,SP,Magitang,Neochóri,Neochóri,695
696,SP,Bagratashen,Rochester,Rochester,696
697,SP,Pengembur Dua,Taverny,Taverny,697
698,SP,Santo Tomas,Adassil,Adassil,698
699,SP,Maasin,Zhongping,Zhongping,699
700,SP,Owen Sound,Uppsala,Uppsala,700
701,SP,Boconó,Ludgeřovice,Ludgeřovice,701
702,SP,Panggulan,Labinot-Mal,Labinot-Mal,702
703,SP,Ungheni,Ocongate,Ocongate,703
704,SP,Ruzhany,Monkey Hill,Monkey Hill,704
705,SP,Songhe,Río Grande,Río Grande,705
706,SP,Westport,La Soledad,La Soledad,706
707,SP,Bāglung,Clarin,Clarin,707
708,SP,Geser,Zhexiao,Zhexiao,708
709,SP,Binlod,Lagarto,Lagarto,709
710,SP,Chiquinquirá,Thiers,Thiers,710
711,SP,Bail,Magistral’nyy,Magistral’nyy,711
712,SP,Luftinjë,Mpulungu,Mpulungu,712
713,SP,Salanegara,Kokubunji,Kokubunji,713
714,SP,Batelov,Lanas,Lanas,714
715,SP,Heting,Barra de São Francisco,Barra de São Francisco,715
716,SP,Bayt ‘Ūr at Taḩtā,Nizhyn,Nizhyn,716
717,SP,Rydułtowy,Zhongzhai,Zhongzhai,717
718,SP,Niquero,Toulon,Toulon,718
719,SP,La Loma,Budenovetc,Budenovetc,719
720,SP,Horta,Emplak,Emplak,720
721,SP,Mandalay,Bulog,Bulog,721
722,SP,Sintra,Krajan Pangkah Kulon,Krajan Pangkah Kulon,722
723,SP,Kijang,Talangnan,Talangnan,723
724,SP,Moravský Písek,Nuevo Berlín,Nuevo Berlín,724
725,SP,Malangwa,Szczytno,Szczytno,725
726,SP,La Guadalupe,Nong Muang Khai,Nong Muang Khai,726
727,SP,Balayang,Gus’-Zheleznyy,Gus’-Zheleznyy,727
728,SP,Nice,Sanjing,Sanjing,728
729,SP,Vellinge,Frederiksberg,Frederiksberg,729
730,SP,Nässjö,Llocllapampa,Llocllapampa,730
731,SP,Xinhuang,Yezhou,Yezhou,731
732,SP,Longtan,Gizałki,Gizałki,732
733,SP,Al Azraq ash Shamālī,Nagarakembang,Nagarakembang,733
734,SP,Cinyasag,Xieji,Xieji,734
735,SP,Luhyny,Nordeste,Nordeste,735
736,SP,Ugljan,Lens,Lens,736
737,SP,Paita,Damnica,Damnica,737
738,SP,Mar’ina Roshcha,Frederiksberg,Frederiksberg,738
739,SP,Domalanoan,Tuateta,Tuateta,739
740,SP,Nor Yerznka,Göteborg,Göteborg,740
741,SP,Boshof,Zamora,Zamora,741
742,SP,Banjar Jambe Baleran,Sandaotong,Sandaotong,742
743,SP,Nam Som,Komono,Komono,743
744,SP,Kepoh,Bayanbulag,Bayanbulag,744
745,SP,Kurlovo,Saint-Priest-en-Jarez,Saint-Priest-en-Jarez,745
746,SP,Xian’an,Karlshamn,Karlshamn,746
747,SP,Pavlogradka,Suidong,Suidong,747
748,SP,Welisara,Xincheng,Xincheng,748
749,SP,San Bernardo,Satipo,Satipo,749
750,SP,Färjestaden,Tanabe,Tanabe,750
751,SP,Sanfang,Lancaster,Lancaster,751
752,SP,Agdangan,Shunde,Shunde,752
753,SP,Nedakonice,Raposeira,Raposeira,753
754,SP,Ząbkowice Śląskie,Shaydon,Shaydon,754
755,SP,Jacobina,Shypyntsi,Shypyntsi,755
756,SP,Vyerkhnyadzvinsk,Chambray-lès-Tours,Chambray-lès-Tours,756
757,SP,Potrero Grande,Baixi,Baixi,757
758,SP,Binalonan,Amsterdam Nieuw West,Amsterdam Nieuw West,758
759,SP,Taldan,Villefranche-sur-Mer,Villefranche-sur-Mer,759
760,SP,Kristiansand S,Uitiuhtuan,Uitiuhtuan,760
761,SP,Shanling,Al Minyā,Al Minyā,761
762,SP,Tinumpuk,Qesarya,Qesarya,762
763,SP,Lorino,Shirochanka,Shirochanka,763
764,SP,San Juan,Shah Alam,Shah Alam,764
765,SP,Gafargaon,Inazawa,Inazawa,765
766,SP,Maodao,Shentang,Shentang,766
767,SP,Cestas,Taoyuan,Taoyuan,767
768,SP,Pantaihambawang,Paris 02,Paris 02,768
769,SP,Xuetian,Ipiaú,Ipiaú,769
770,SP,Ciawi,New Plymouth,New Plymouth,770
771,SP,Pryluky,Taizi,Taizi,771
772,SP,Beihuaidian,Azacualpa,Azacualpa,772
773,SP,La Romana,Liangbing,Liangbing,773
774,SP,Zhongshan,Rainis,Rainis,774
775,SP,Rîşcani,Oujda,Oujda,775
776,SP,Toba,Mérignac,Mérignac,776
777,SP,Sayansk,Shuizhai,Shuizhai,777
778,SP,Patzicía,Stuttgart,Stuttgart,778
779,SP,Wendo,Quwaysinā,Quwaysinā,779
780,SP,Pasirdalem,Lagayan,Lagayan,780
781,SP,Changfa,Undurkhaan,Undurkhaan,781
782,SP,Poykovskiy,Chicago,Chicago,782
783,SP,San Patricio,Xiangjiazhai,Xiangjiazhai,783
784,SP,Donan,Jinshan,Jinshan,784
785,SP,Laya,Yunyang,Yunyang,785
786,SP,Belém,Xinfeng,Xinfeng,786
787,SP,Chiang Mai,Stockholm,Stockholm,787
788,SP,Punta Alta,Lowotukan,Lowotukan,788
789,SP,Badai,Sertolovo,Sertolovo,789
790,SP,Yangping,Shuiyang,Shuiyang,790
791,SP,Ussel,Bélabo,Bélabo,791
792,SP,Dayapan,Bojonegoro,Bojonegoro,792
793,SP,Qianqiao,Perjuangan,Perjuangan,793
794,SP,Bongouanou,Oak Bay,Oak Bay,794
795,SP,Ayabaca,Georgiyevsk,Georgiyevsk,795
796,SP,Pointe Michel,Arjona,Arjona,796
797,SP,Laval,Anliang,Anliang,797
798,SP,Jaroměř,Kokagax,Kokagax,798
799,SP,Gucheng,Lazaro Cardenas,Lazaro Cardenas,799
800,SP,Zhuge,Khon Kaen,Khon Kaen,800
801,SP,Mombaça,Jinja,Jinja,801
802,SP,Vänersborg,Lubango,Lubango,802
803,SP,Noisy-le-Grand,Čížkovice,Čížkovice,803
804,SP,Vaiņode,Qulai,Qulai,804
805,SP,Götene,Kinalaglagan,Kinalaglagan,805
806,SP,Yulong,Huo’erqi,Huo’erqi,806
807,SP,Krajan,Cibatu,Cibatu,807
808,SP,Duotian,Svoboda nad Úpou,Svoboda nad Úpou,808
809,SP,Jacarezinho,Jaba‘,Jaba‘,809
810,SP,Uchimaru,Cachoeirinha,Cachoeirinha,810
811,SP,Santa Rita Village,Duluth,Duluth,811
812,SP,Nueve de Julio,Luhačovice,Luhačovice,812
813,SP,Agraharam,Phra Yuen,Phra Yuen,813
814,SP,Ribeira Seca,Charleston,Charleston,814
815,SP,Juan Santiago,Pereyaslav-Khmel’nyts’kyy,Pereyaslav-Khmel’nyts’kyy,815
816,SP,Jiamaogong,Bebedahan,Bebedahan,816
817,SP,Kadengan,Suchedniów,Suchedniów,817
818,SP,Mirów,Shaba Zhen,Shaba Zhen,818
819,SP,Yuli,Stung Treng,Stung Treng,819
820,SP,Paris 17,Acacías,Acacías,820
821,SP,Gaozhou,Beloeil,Beloeil,821
822,SP,Kozova,Sumber,Sumber,822
823,SP,Roshnik,Carapicuíba,Carapicuíba,823
824,SP,Mamponteng,Tylicz,Tylicz,824
825,SP,Marseille,Malaba,Malaba,825
826,SP,Luna,Olszanica,Olszanica,826
827,SP,Cieplice Śląskie Zdrój,Thatta,Thatta,827
828,SP,Palhais,Kobyzhcha,Kobyzhcha,828
829,SP,Nahrīn,Shangma,Shangma,829
830,SP,Palla,Kalchevaya,Kalchevaya,830
831,SP,Linköping,Kaduranca,Kaduranca,831
832,SP,Cullalabo del Sur,Dyurtyuli,Dyurtyuli,832
833,SP,Whittier,Pailitas,Pailitas,833
834,SP,Quangang,Dollard-Des Ormeaux,Dollard-Des Ormeaux,834
835,SP,Chapayevka,Paris 17,Paris 17,835
836,SP,Žebrák,Stockholm,Stockholm,836
837,SP,Nancang,Koreiz,Koreiz,837
838,SP,Zili,Arcueil,Arcueil,838
839,SP,Prienai,Chambly,Chambly,839
840,SP,Bobon,Troitskoye,Troitskoye,840
841,SP,Veselí nad Moravou,Yangmaogong,Yangmaogong,841
842,SP,Stockholm,Swan Hills,Swan Hills,842
843,SP,Xinchong,Chengui,Chengui,843
844,SP,Magisterial,Brodnica,Brodnica,844
845,SP,Caldas da Felgueira,Bayt ‘Ūr at Taḩtā,Bayt ‘Ūr at Taḩtā,845
846,SP,Armenta,Petoa,Petoa,846
847,SP,Antwerpen,Tarbes,Tarbes,847
848,SP,Waco,Gamovo,Gamovo,848
849,SP,San Pedro,Diez de Octubre,Diez de Octubre,849
850,SP,Innoshima,Lücheng,Lücheng,850
851,SP,Cantilan,Cuito,Cuito,851
852,SP,Zeya,Iłowo -Osada,Iłowo -Osada,852
853,SP,Enyerhyetykaw,Punolu,Punolu,853
854,SP,Cabanaconde,Wonotirto,Wonotirto,854
855,SP,Yasynuvata,Talambung Laok,Talambung Laok,855
856,SP,Corrego Grande,Asan-Maina Village,Asan-Maina Village,856
857,SP,Krajan,Malhiao,Malhiao,857
858,SP,Polo,San Bernardino,San Bernardino,858
859,SP,Logroño,Bakıxanov,Bakıxanov,859
860,SP,Podgorica,Castelo,Castelo,860
861,SP,Ekibastuz,Tanjungampalu,Tanjungampalu,861
862,SP,Dąbrowice,Ust-Kamenogorsk,Ust-Kamenogorsk,862
863,SP,Yaogou,Suizhou,Suizhou,863
864,SP,Qal‘at al Andalus,Dimovo,Dimovo,864
865,SP,Wolong,Cabungan,Cabungan,865
866,SP,Czchów,Koltubanovskiy,Koltubanovskiy,866
867,SP,Imider,Bandarbeyla,Bandarbeyla,867
868,SP,Al Qābil,Zašová,Zašová,868
869,SP,Vista Hermosa,Naschel,Naschel,869
870,SP,Petung,Kostakioí,Kostakioí,870
871,SP,Tominian,Yuhe,Yuhe,871
872,SP,Ponta Grossa,Brusyanka,Brusyanka,872
873,SP,Rathnew,Auray,Auray,873
874,SP,Preston,Waco,Waco,874
875,SP,Zhongwei,Tignoan,Tignoan,875
876,SP,Candelaria,Dois Córregos,Dois Córregos,876
877,SP,Khallat Ḩamāmah,Kuroishi,Kuroishi,877
878,SP,Butwāl,Tiabaya,Tiabaya,878
879,SP,Kota Trieng,Guocun,Guocun,879
880,SP,Solčava,Laolong,Laolong,880
881,SP,Cikananga,Tierp,Tierp,881
882,SP,Meylan,Matiompong,Matiompong,882
883,SP,Quintã,Espumoso,Espumoso,883
884,SP,Chaem Luang,Būrabay,Būrabay,884
885,SP,Nanto-shi,Bongbong,Bongbong,885
886,SP,Kuryłówka,Knežica,Knežica,886
887,SP,Tiztoutine,Tirah,Tirah,887
888,SP,Beja,Buzuluk,Buzuluk,888
889,SP,Moro,Naguanagua,Naguanagua,889
890,SP,Panzhou,Talin Hiag,Talin Hiag,890
891,SP,Porto Real,Tremembé,Tremembé,891
892,SP,Las Vegas,Maydolong,Maydolong,892
893,SP,Hong Kong,Huanggang,Huanggang,893
894,SP,Rizal,Rokycany,Rokycany,894
895,SP,Cabean,Argasari,Argasari,895
896,SP,Täby,Chýnov,Chýnov,896
897,SP,Ohafia-Ifigh,Xiji,Xiji,897
898,SP,Portela,Purac,Purac,898
899,SP,Maquiapo,Tasīl,Tasīl,899
900,SP,Nangka,San Vicente,San Vicente,900
901,SP,Chuarrancho,Licheng,Licheng,901
902,SP,Nam Đàn,Bato,Bato,902
903,SP,Kwekwe,Torbeyevo,Torbeyevo,903
904,SP,Sevsk,Czarnocin,Czarnocin,904
905,SP,Aeka,Nerópolis,Nerópolis,905
906,SP,Bordeaux,Shuangwang,Shuangwang,906
907,SP,Taibao,Penedo,Penedo,907
908,SP,Alingsås,Bombarral,Bombarral,908
909,SP,Gunung Talang,Légua,Légua,909
910,SP,Ortega,Arvidsjaur,Arvidsjaur,910
911,SP,Kubangsari,Panaytayon,Panaytayon,911
912,SP,Beitai,Hrob,Hrob,912
913,SP,Kubangeceng,Huangjing,Huangjing,913
914,SP,Alkmaar,Alzamay,Alzamay,914
915,SP,Sam Phran,Amsterdam Noord west,Amsterdam Noord west,915
916,SP,Ţāqchah Khānah,Bendilmuning,Bendilmuning,916
917,SP,Khao Yoi,Fredrikstad,Fredrikstad,917
918,SP,Třinec,Bicurga,Bicurga,918
919,SP,Mongar,Agra,Agra,919
920,SP,Nankengzi,Prienai,Prienai,920
921,SP,Gungguh,Charyshskoye,Charyshskoye,921
922,SP,Tbilisskaya,Fengren,Fengren,922
923,SP,Kfar NaOranim,Bangluo,Bangluo,923
924,SP,Yaxi,Austin,Austin,924
925,SP,Ust-Kamenogorsk,Qingquan,Qingquan,925
926,SP,Pucacaca,Broumov,Broumov,926
927,SP,Köln,Hecun,Hecun,927
928,SP,Penambangan,Ugba,Ugba,928
929,SP,Arevshat,Chadi,Chadi,929
930,SP,Ampanihy,Yumbel,Yumbel,930
931,SP,Tubajon,Niños Heroes,Niños Heroes,931
932,SP,Minbu,Chaeryŏng-ŭp,Chaeryŏng-ŭp,932
933,SP,Ciampea,Mizunami,Mizunami,933
934,SP,Mabuhay,Delvinë,Delvinë,934
935,SP,Astara,Grenoble,Grenoble,935
936,SP,Manadas,Yara,Yara,936
937,SP,Shalinskoye,Agbor,Agbor,937
938,SP,Shijing,Ndofane,Ndofane,938
939,SP,Białołeka,Zhaolingpu,Zhaolingpu,939
940,SP,Parakou,Pierreville,Pierreville,940
941,SP,Przemyśl,Wenping,Wenping,941
942,SP,Antofagasta,Bourges,Bourges,942
943,SP,Ungus-Ungus,Hongcao,Hongcao,943
944,SP,Bogorejo,Tamaulipas,Tamaulipas,944
945,SP,Conselheiro Lafaiete,Sumberarumkrajan,Sumberarumkrajan,945
946,SP,Kowang Utara,Pasirmadang,Pasirmadang,946
947,SP,Diamantina,La Fortuna,La Fortuna,947
948,SP,Maqiu,Ar Rudayyif,Ar Rudayyif,948
949,SP,Puerto Cisnes,Kutorejo,Kutorejo,949
950,SP,Zhangqing,Cujillo,Cujillo,950
951,SP,Pyhäjoki,Mondoteko,Mondoteko,951
952,SP,Tevriz,Leninskiy,Leninskiy,952
953,SP,Tournavista,Bunog,Bunog,953
954,SP,Zhashkiv,Tabanan,Tabanan,954
955,SP,Orocuina,Witihama,Witihama,955
956,SP,Enschede,Caijiapu,Caijiapu,956
957,SP,Ostrowite,Ermida,Ermida,957
958,SP,Eséka,Angra do Heroísmo,Angra do Heroísmo,958
959,SP,Ruda Śląska,Motygino,Motygino,959
960,SP,Marathon,Cubatão,Cubatão,960
961,SP,Aş Şaff,Mercedes,Mercedes,961
962,SP,Phlapphla Chai,Dupi,Dupi,962
963,SP,Hadakewa,Kresna,Kresna,963
964,SP,Shuidong,Cigebrok,Cigebrok,964
965,SP,Aldeia da Piedade,Toyooka,Toyooka,965
966,SP,Ježdovec,Al Khāniq,Al Khāniq,966
967,SP,Ribeirão da Ilha,Compiègne,Compiègne,967
968,SP,Võhma,Chodzież,Chodzież,968
969,SP,Matagalpa,Taboc,Taboc,969
970,SP,Suocheng,Le Mans,Le Mans,970
971,SP,San Agustin,Cannes,Cannes,971
972,SP,Dachong,Cimara,Cimara,972
973,SP,Jiulong,Ragana,Ragana,973
974,SP,Mabay,Fuerte,Fuerte,974
975,SP,San Juan,Lukou,Lukou,975
976,SP,Ronneby,An Châu,An Châu,976
977,SP,Bayt Sīrā,Turinsk,Turinsk,977
978,SP,Mosopa,Khoyniki,Khoyniki,978
979,SP,Stará Ves nad Ondřejnicí,Dongshi,Dongshi,979
980,SP,Jedlina-Zdrój,Midrand,Midrand,980
981,SP,Xinzhaiping,Wolomarang,Wolomarang,981
982,SP,Tongren,Tiglauigan,Tiglauigan,982
983,SP,Passo,Krasnovishersk,Krasnovishersk,983
984,SP,Liukou,Matriz de Camaragibe,Matriz de Camaragibe,984
985,SP,Shazhenxi,Plataran,Plataran,985
986,SP,Hanfeng,Kashira,Kashira,986
987,SP,San Diego,Xinhua,Xinhua,987
988,SP,Nierumai,Illintsi,Illintsi,988
989,SP,Tushi,Le Mans,Le Mans,989
990,SP,Galis,Pingshan,Pingshan,990
991,SP,Yangon,Akarakar,Akarakar,991
992,SP,Cabaret,Atlasovo,Atlasovo,992
993,SP,Kalmar,Město Libavá,Město Libavá,993
994,SP,Meziměstí,Sucre,Sucre,994
995,SP,Québec,Mayo,Mayo,995
996,SP,Filothéi,Haczów,Haczów,996
997,SP,Baton Rouge,Wenshao,Wenshao,997
998,SP,Canggang,Skinnskatteberg,Skinnskatteberg,998
999,SP,Ambanja,Vanadjou,Vanadjou,999
1000,SP,Třemošnice,Bago City,Bago City,1000
